timestamp,amount,transaction_hour,is_foreign,velocity_1h,new_device,account_age_days,avg_amount_last_30d,merchant_category,geo_distance,isFraud
94212,200.0,2,1,,0,,3.0,visa,87.0,0
94220,40.0,2,1,,0,,2.0,mastercard,87.0,0
94258,58.95,2,1,14.0,0,,4.0,mastercard,87.0,0
94260,30.95,2,1,5.0,0,,3.0,mastercard,87.0,0
94297,140.0,2,1,,0,,2.0,mastercard,87.0,0
94329,58.95,2,1,,0,,2.0,mastercard,87.0,0
94333,82.95,2,1,,0,,3.0,mastercard,87.0,0
94392,67.95,2,1,17.0,0,,3.0,mastercard,87.0,0
94458,37.763,2,0,,0,0.0,2.0,visa,,0
94463,100.0,2,1,,0,,2.0,visa,87.0,0
94465,335.0,2,1,1450.0,0,,1.0,mastercard,87.0,0
94511,57.95,2,1,,0,,5.0,visa,87.0,0
94538,59.0,2,1,3.0,0,,1.0,mastercard,87.0,0
94555,109.0,2,1,573.0,0,,1.0,mastercard,87.0,0
94581,25.0,2,1,,0,,1.0,visa,87.0,0
94611,68.95,2,1,,0,,8.0,visa,87.0,0
94621,31.95,2,1,6.0,0,,3.0,visa,87.0,0
94622,25.0,2,1,,0,,1.0,visa,87.0,0
94640,20.0,2,1,39.0,0,,1.0,mastercard,87.0,0
94642,59.0,2,1,,0,,1.0,visa,87.0,0
94642,15.105,2,0,,0,514.0,3.0,visa,,0
94645,8.7,2,0,,0,,1.0,mastercard,,0
94716,100.0,2,1,,0,,1.0,visa,87.0,0
94719,150.0,2,1,0.0,0,,2.0,visa,87.0,0
94726,350.23,2,1,0.0,0,,2.0,visa,87.0,0
94746,200.0,2,1,,0,,3.0,visa,87.0,0
94768,303.95,2,1,,0,,2.0,visa,87.0,0
94795,250.0,2,1,,0,,2.0,visa,87.0,0
94803,107.95,2,1,6.0,0,,2.0,visa,87.0,0
94829,39.0,2,1,6.0,0,,1.0,visa,87.0,0
94851,100.0,2,1,,0,,4.0,mastercard,87.0,0
94861,9.425,2,0,,0,228.0,1.0,mastercard,,0
94866,108.5,2,1,12.0,0,,1.0,visa,87.0,0
94881,27.793,2,0,,0,7.0,1.0,visa,,0
94888,68.95,2,1,,0,,8.0,visa,87.0,0
94908,36.95,2,1,49.0,0,,136.0,mastercard,87.0,0
94912,50.0,2,0,,0,,1.0,visa,,0
94940,25.0,2,1,,0,,1.0,visa,87.0,0
94956,424.95,2,1,62.0,0,,3.0,visa,87.0,0
94997,120.0,2,1,,0,,2.0,mastercard,87.0,0
95069,150.0,2,1,,0,,1.0,visa,87.0,0
95104,3000.0,2,1,,0,,1.0,discover,87.0,0
95144,500.0,2,1,,0,,10.0,visa,87.0,0
95157,209.95,2,1,13.0,0,,2.0,visa,87.0,0
95191,107.95,2,1,,0,,1.0,visa,87.0,0
95252,26.95,2,1,4.0,0,,1.0,visa,87.0,0
95253,250.0,2,1,,0,,1.0,visa,87.0,0
95287,35.0,2,1,,0,,1.0,mastercard,87.0,0
95299,2424.95,2,1,509.0,0,,1.0,mastercard,87.0,0
95310,9.305,2,0,,0,,1.0,mastercard,,0
95326,367.95,2,1,210.0,0,,1.0,visa,87.0,0
95335,57.95,2,1,7.0,0,,1.0,visa,87.0,0
95366,175.0,2,1,,0,1107.0,2.0,visa,87.0,0
95400,6.0,2,1,,0,,2.0,visa,87.0,0
95401,82.0,2,1,,0,,11.0,mastercard,87.0,0
95405,100.0,2,1,,0,,1.0,visa,87.0,0
95412,15.0,2,1,,0,,1.0,visa,87.0,0
95417,31.95,2,1,2.0,0,,1.0,visa,87.0,0
95442,201.0,2,1,324.0,0,,3.0,mastercard,87.0,0
95443,150.0,2,1,,0,,1.0,mastercard,87.0,0
95456,100.0,2,1,,0,,1.0,visa,87.0,0
95464,50.0,2,1,,0,,1.0,visa,87.0,0
95505,58.95,2,1,,0,,1.0,visa,87.0,0
95572,50.0,2,1,,0,,1.0,visa,87.0,0
95588,75.0,2,1,,0,,1.0,visa,87.0,0
95666,311.95,2,1,11.0,0,,4.0,mastercard,87.0,0
95724,19.95,2,1,15.0,0,,1.0,visa,87.0,0
95738,40.361,2,0,,0,353.0,1.0,visa,,0
95760,77.0,2,1,,0,,2.0,visa,87.0,0
95804,50.0,2,1,,0,,1.0,visa,87.0,0
95817,209.95,2,1,6.0,0,,28.0,visa,87.0,0
95818,47.95,2,1,20.0,0,,2.0,mastercard,87.0,0
95844,59.0,2,1,11.0,0,,2.0,visa,87.0,0
95848,107.95,2,1,,0,,4.0,mastercard,87.0,0
95853,58.95,2,1,,0,,2.0,visa,87.0,0
95859,100.0,2,1,,0,,1.0,visa,87.0,0
95877,125.0,2,1,,0,,1.0,visa,87.0,0
95913,171.0,2,1,,0,,1.0,visa,87.0,0
95935,35.0,2,1,,0,,4.0,visa,87.0,0
95950,64.649,2,0,,0,7.0,5.0,visa,,0
95973,2294.95,2,1,10.0,0,,1.0,visa,87.0,0
96014,60.0,2,1,,0,,7.0,mastercard,87.0,0
96059,27.31,2,0,,0,,1.0,mastercard,,0
96060,10.996,2,0,,0,,1.0,visa,,0
96068,80.0,2,1,,0,,1.0,mastercard,87.0,0
96093,42.596,2,0,,0,,1.0,visa,,0
96149,335.0,2,1,0.0,0,,1.0,visa,87.0,0
96182,75.0,2,1,,0,,1.0,visa,87.0,0
96186,41.146,2,0,,0,7.0,1.0,visa,,0
96236,50.0,2,1,,0,,2.0,visa,87.0,0
96261,100.0,2,1,,0,,1.0,mastercard,87.0,0
96284,59.0,2,1,,0,,1.0,mastercard,87.0,0
96307,203.374,2,0,,0,0.0,1.0,visa,,0
96335,300.0,2,1,29.0,0,,5.0,visa,87.0,0
96354,422.5,2,1,18.0,0,,1.0,visa,87.0,0
96376,50.0,2,1,,0,,1.0,visa,87.0,0
96378,49.0,2,1,2.0,0,,1.0,visa,87.0,0
96385,27.95,2,1,4.0,0,,3.0,visa,87.0,0
96390,554.0,2,1,49.0,0,,1.0,mastercard,87.0,0
96427,39.0,2,1,,0,,1.0,mastercard,87.0,0
96451,49.0,2,1,2.0,0,,1.0,visa,87.0,0
96468,113.95,2,1,14.0,0,,5.0,visa,87.0,0
96468,150.5,2,1,,0,,1.0,mastercard,87.0,0
96470,1.896,2,0,,0,66.0,9.0,mastercard,,0
96474,50.0,2,1,,0,,76.0,visa,87.0,0
96475,49.0,2,1,2.0,0,,1.0,visa,87.0,0
96482,103.97,2,1,,0,,2.0,visa,87.0,0
96491,117.0,2,1,3.0,0,,2.0,visa,87.0,0
96491,50.0,2,1,,0,,1.0,mastercard,87.0,0
96504,6.477,2,0,,0,317.0,2.0,mastercard,,0
96520,50.0,2,1,,0,,2.0,visa,87.0,0
96522,57.822,2,0,,0,,2.0,visa,,0
96525,49.0,2,1,2.0,0,,1.0,visa,87.0,0
96535,210.95,2,1,1.0,0,,1.0,visa,87.0,0
96579,30.0,2,1,,0,,1.0,mastercard,87.0,0
96647,226.0,2,1,5.0,0,,1.0,visa,87.0,0
96667,32.325,2,0,,0,,1.0,mastercard,,0
96695,100.0,2,1,,0,,1.0,visa,87.0,0
96703,107.95,2,1,,0,,1.0,visa,87.0,0
96742,44.0,2,1,,0,,1.0,mastercard,87.0,0
96750,40.0,2,1,,0,,2.0,mastercard,87.0,0
96780,200.0,2,1,,0,,1.0,visa,87.0,0
96820,150.0,2,1,,0,,1.0,american express,87.0,0
96822,73.95,2,1,8.0,0,,3.0,visa,87.0,0
96863,9.788,2,0,,0,67.0,1.0,mastercard,,0
96865,140.0,2,1,,0,,2.0,visa,87.0,0
96871,100.0,2,1,,0,,4.0,mastercard,87.0,0
96876,59.0,2,1,34.0,0,,1.0,mastercard,87.0,0
96883,5.4,2,0,,0,66.0,9.0,mastercard,,0
96905,107.95,2,1,1.0,0,,1.0,visa,87.0,0
96922,34.017,2,0,,0,101.0,1.0,visa,,0
96937,209.95,2,1,9.0,0,,1.0,visa,87.0,0
96986,171.0,2,1,2.0,0,,1.0,visa,87.0,0
96988,25.0,2,1,,0,,1.0,visa,87.0,0
97003,30.0,2,1,,0,,1.0,mastercard,87.0,0
97074,30.0,2,1,,0,,2.0,visa,87.0,0
97139,34.95,2,1,22.0,0,,1.0,mastercard,87.0,0
97142,10.0,2,1,,0,,1.0,visa,87.0,0
97142,49.0,2,1,10.0,0,,2.0,mastercard,87.0,0
97169,53.411,2,0,,0,,1.0,visa,,0
97194,6.0,2,1,,0,,2.0,visa,87.0,0
97224,49.0,3,1,11.0,0,,3.0,visa,87.0,0
97293,50.0,3,1,,0,,1.0,visa,87.0,0
97307,361.95,3,1,,0,,1.0,mastercard,87.0,0
97337,5.4,3,0,,0,66.0,9.0,mastercard,,0
97350,50.632,3,0,,0,571.0,1.0,visa,,0
97400,424.95,3,1,8.0,0,,2.0,visa,87.0,0
97403,47.95,3,1,0.0,0,,1.0,mastercard,87.0,0
97418,107.95,3,1,,0,,160.0,visa,87.0,0
97419,59.453,3,0,,0,,1.0,mastercard,,0
97449,5.4,3,0,,0,66.0,10.0,visa,,0
97470,30.95,3,1,3.0,0,,11.0,visa,87.0,0
97647,150.0,3,1,,0,,1.0,mastercard,87.0,0
97662,25.0,3,1,,0,,1.0,visa,87.0,0
97664,30.0,3,1,,0,,9.0,visa,87.0,0
97725,71.477,3,0,,0,340.0,1.0,visa,,0
97757,35.95,3,1,,0,,7.0,visa,87.0,0
97774,14.38,3,0,,0,,1.0,mastercard,,0
97784,67.95,3,1,,0,,15.0,mastercard,87.0,0
97815,82.95,3,1,1.0,0,,6.0,visa,87.0,0
97823,104.47,3,1,1.0,0,,155.0,mastercard,87.0,0
97834,140.58,3,1,4.0,0,,2.0,visa,87.0,0
97843,12.326,3,0,,0,7.0,1.0,mastercard,,1
97860,210.0,3,1,,0,,1.0,mastercard,87.0,0
97883,129.95,3,1,2.0,0,,111.0,visa,87.0,0
97916,15.0,3,1,,0,,1.0,visa,87.0,0
97954,161.2,3,1,91.0,0,,1.0,mastercard,87.0,0
98035,10.0,3,1,,0,1.0,2.0,visa,87.0,0
98046,29.0,3,1,27.0,0,,1.0,mastercard,87.0,0
98066,70.51,3,0,,0,340.0,2.0,visa,,0
98086,63.26,3,0,,0,,1.0,visa,,0
98119,33.231,3,0,,0,7.0,1.0,visa,,0
98127,159.95,3,1,,0,,1.0,visa,87.0,0
98150,12.326,3,0,,0,,4.0,visa,,0
98166,21.0,3,1,21.0,0,,1.0,visa,87.0,0
98206,30.0,3,1,,0,,2.0,mastercard,87.0,0
98231,47.95,3,1,18.0,0,,4.0,visa,87.0,0
98326,91.05,3,1,0.0,0,,2.0,visa,87.0,0
98333,50.0,3,1,,0,,1.0,visa,87.0,0
98334,171.0,3,1,,0,,1.0,visa,87.0,0
98339,25.0,3,1,,0,,1.0,discover,87.0,0
98359,48.95,3,1,,0,,129.0,mastercard,87.0,0
98360,25.0,3,1,,0,,5.0,visa,87.0,0
98450,42.95,3,1,10.0,0,,20.0,visa,87.0,0
98499,569.95,3,1,1622.0,0,,1.0,mastercard,87.0,0
98507,15.709,3,0,,0,516.0,1.0,visa,,0
98545,59.95,3,1,15.0,0,,5.0,mastercard,87.0,0
98586,107.95,3,1,,0,,18.0,mastercard,87.0,0
98630,59.0,3,1,5.0,0,,1.0,visa,87.0,0
98676,29.0,3,1,7.0,0,,1.0,visa,87.0,0
98695,226.0,3,1,18.0,0,,1.0,visa,87.0,0
98724,100.0,3,1,0.0,0,,2.0,mastercard,87.0,0
98799,127.788,3,0,,0,7.0,1.0,mastercard,,0
98832,40.0,3,1,,0,,2.0,visa,87.0,0
98833,171.0,3,1,,0,,2.0,visa,87.0,0
98835,369.95,3,1,12.0,0,,1.0,visa,87.0,0
98844,16.012,3,0,,0,42.0,1.0,mastercard,,0
99048,59.0,3,1,5.0,0,,1.0,visa,87.0,0
99071,61.749,3,0,,0,,1.0,mastercard,,0
99094,47.95,3,1,,0,,2.0,visa,87.0,0
99109,24.047,3,0,,0,1.0,4.0,visa,,0
99128,1183.95,3,1,,0,,1.0,visa,87.0,0
99137,59.0,3,1,8.0,0,,1.0,visa,87.0,0
99137,44.5,3,1,2.0,0,,1.0,visa,87.0,0
99170,25.376,3,0,,0,134.0,1.0,visa,,0
99189,10.0,3,1,4.0,0,,1.0,visa,87.0,0
99255,59.54,3,1,22.0,0,,3.0,visa,87.0,0
99273,109.47,3,1,14.0,0,,5.0,visa,87.0,0
99275,159.0,3,1,2.0,0,,1.0,visa,87.0,0
99428,50.0,3,1,,0,,1.0,visa,87.0,0
99438,50.0,3,1,,0,,1.0,mastercard,87.0,0
99480,107.95,3,1,71.0,0,,13.0,visa,87.0,0
99485,62.95,3,1,,0,,2.0,visa,87.0,0
99491,85.192,3,0,,0,7.0,1.0,mastercard,,0
99556,25.0,3,1,,0,,3.0,visa,87.0,0
99584,124.344,3,0,,0,7.0,1.0,mastercard,,1
99610,117.0,3,1,,0,,2.0,visa,87.0,0
99612,138.5,3,1,34.0,0,,2.0,mastercard,87.0,0
99614,73.471,3,0,,0,76.0,13.0,visa,,0
99621,39.5,3,1,,0,,1.0,mastercard,87.0,0
99625,105.0,3,1,3.0,0,,3.0,visa,87.0,0
99658,100.0,3,1,,0,,1.0,visa,87.0,0
99689,57.95,3,1,26.0,0,,3.0,visa,87.0,0
99724,34.95,3,1,6.0,0,,1.0,visa,87.0,0
99736,8.459,3,0,,0,99.0,1.0,visa,,0
99763,85.192,3,0,,0,7.0,1.0,mastercard,,0
99782,65.0,3,1,,0,,1.0,visa,96.0,0
99813,30.0,3,1,,0,,9.0,visa,87.0,0
99839,36.252,3,0,,0,,2.0,mastercard,,0
99855,44.0,3,1,9.0,0,,3.0,mastercard,87.0,0
99884,65.0,3,1,,0,,2.0,mastercard,96.0,0
99900,65.0,3,1,22.0,0,,3.0,visa,87.0,0
99901,59.0,3,1,5.0,0,,1.0,visa,87.0,0
99902,50.0,3,1,,0,,2.0,mastercard,87.0,0
99905,100.0,3,1,,0,,2.0,visa,87.0,0
99948,108.5,3,1,54.0,0,,1.0,visa,87.0,0
99974,822.47,3,1,,0,,1.0,visa,87.0,0
100000,77.0,3,1,0.0,0,,2.0,visa,87.0,0
100024,57.95,3,1,,0,,7.0,visa,87.0,0
100045,67.95,3,1,1.0,0,,4.0,mastercard,87.0,0
100060,49.0,3,1,6.0,0,,1.0,visa,87.0,0
100066,54.47,3,1,7.0,0,,3.0,mastercard,87.0,0
100079,85.192,3,0,,0,,1.0,mastercard,,0
100085,50.0,3,1,,0,,3.0,visa,87.0,0
100121,10.0,3,1,,0,,1.0,mastercard,87.0,0
100159,42.95,3,1,15.0,0,,2.0,visa,87.0,0
100169,59.0,3,1,2.0,0,,3.0,visa,87.0,0
100179,200.0,3,1,38.0,0,,4.0,visa,87.0,0
100189,57.95,3,1,,0,,1.0,visa,87.0,0
100189,39.0,3,1,7.0,0,,9.0,visa,87.0,0
100204,50.0,3,1,,0,,1.0,mastercard,87.0,0
100237,114.95,3,1,6.0,0,,2.0,visa,87.0,0
100290,26.95,3,1,4.0,0,,1.0,visa,87.0,0
100307,44.0,3,1,2.0,0,,6.0,mastercard,87.0,0
100336,205.95,3,1,559.0,0,,1.0,visa,87.0,0
100364,60.0,3,1,,0,,3.0,visa,87.0,0
100376,25.0,3,1,,0,,1.0,visa,87.0,0
100379,53.97,3,1,,0,,2.0,mastercard,87.0,0
100405,30.0,3,1,,0,,1.0,visa,87.0,0
100417,209.95,3,1,,0,,10.0,visa,87.0,0
100418,49.0,3,1,,0,,2.0,mastercard,87.0,0
100424,29.95,3,1,,0,,4.0,visa,87.0,0
100460,43.563,3,0,,0,438.0,1.0,visa,,0
100463,77.0,3,1,5.0,0,,1.0,mastercard,87.0,0
100488,100.0,3,1,,0,,1.0,visa,87.0,0
100516,150.0,3,1,,0,,1.0,visa,87.0,0
100547,445.0,3,1,,0,,1.0,visa,87.0,0
100559,150.0,3,1,,0,,3.0,mastercard,87.0,0
100591,100.0,3,1,,0,,13.0,visa,87.0,1
100616,23.47,3,1,4.0,0,,1.0,visa,87.0,0
100622,150.0,3,1,,0,,4.0,mastercard,87.0,0
100664,26.654,3,0,,0,7.0,6.0,mastercard,,0
100677,135.95,3,1,645.0,0,,1.0,visa,87.0,0
100725,25.0,3,1,,0,,1.0,visa,87.0,0
100784,159.95,3,1,2.0,0,,4.0,mastercard,87.0,0
100843,90.0,4,1,,0,,1.0,mastercard,87.0,0
100847,50.0,4,1,,0,,3.0,visa,87.0,0
100874,46.5,4,1,15.0,0,,1.0,mastercard,87.0,0
100887,28.277,4,0,,0,68.0,1.0,mastercard,,0
100895,85.192,4,0,,0,,2.0,mastercard,,0
100920,50.0,4,1,,0,,1.0,visa,87.0,0
100956,92.0,4,1,,0,,1.0,visa,87.0,0
101036,60.058,4,0,,0,7.0,1.0,mastercard,,0
101043,200.0,4,1,,0,,1.0,visa,87.0,0
101090,96.974,4,0,,0,7.0,1.0,visa,,0
101204,173.0,4,1,1.0,0,,1.0,visa,87.0,0
101258,15.0,4,1,,0,,1.0,visa,87.0,0
101286,39.0,4,1,20.0,0,,1.0,visa,87.0,0
101298,80.0,4,1,,0,,1.0,mastercard,87.0,0
101359,29.0,4,1,,0,,1.0,visa,87.0,0
101369,23.201,4,0,,0,,1.0,mastercard,,0
101371,200.0,4,1,,0,,1.0,mastercard,87.0,0
101384,112.99,4,1,15.0,0,,1.0,visa,87.0,0
101385,78.95,4,1,,0,,1.0,visa,87.0,0
101412,129.95,4,1,,0,,3.0,mastercard,87.0,0
101511,100.0,4,1,,0,,1.0,visa,87.0,0
101549,50.0,4,1,,0,,1.0,visa,87.0,0
101572,600.0,4,1,,0,,2.0,visa,87.0,0
101589,64.529,4,0,,0,,1.0,visa,,0
101590,209.95,4,1,,0,,35.0,mastercard,87.0,0
101630,10.755,4,0,,0,,1.0,visa,,0
101678,14.501,4,0,,0,36.0,1.0,visa,,0
101687,53.97,4,1,22.0,0,,3.0,visa,87.0,0
101723,25.0,4,1,,0,,1.0,visa,87.0,0
101791,30.95,4,1,,0,,1.0,visa,87.0,0
101868,600.0,4,1,,0,,2.0,visa,87.0,0
101883,65.0,4,1,,0,,1.0,mastercard,87.0,0
101890,107.95,4,1,361.0,0,,40.0,visa,87.0,0
101996,650.0,4,1,,0,,2.0,visa,87.0,0
102057,150.929,4,0,,0,7.0,1.0,visa,,0
102113,890.95,4,1,,0,,1.0,visa,87.0,0
102154,10.0,4,1,,0,,1.0,mastercard,87.0,1
102188,10.0,4,1,,0,,35.0,mastercard,87.0,1
102193,10.0,4,1,,0,,35.0,mastercard,87.0,1
102219,58.95,4,1,,0,,3.0,mastercard,87.0,0
102261,99.95,4,1,59.0,0,,133.0,mastercard,87.0,0
102310,14.26,4,0,,0,0.0,1.0,visa,,0
102326,45.0,4,1,,0,,1.0,visa,87.0,0
102337,209.95,4,1,,0,,40.0,visa,87.0,0
102348,724.0,4,1,4.0,0,,2.0,visa,87.0,0
102369,45.0,4,1,,0,,1.0,visa,87.0,0
102377,24.228,4,0,,0,,1.0,visa,,0
102379,100.0,4,1,,0,,1.0,mastercard,87.0,0
102397,85.192,4,0,,0,,3.0,mastercard,,0
102452,20.18,4,0,,0,,1.0,visa,,0
102546,20.0,4,1,,0,,2.0,visa,87.0,0
102597,25.95,4,1,,0,,2.0,visa,87.0,0
102630,10.755,4,0,,0,,1.0,mastercard,,0
102633,30.0,4,1,,0,,1.0,visa,87.0,0
102640,20.95,4,1,27.0,0,,1.0,visa,87.0,0
102655,108.5,4,1,239.0,0,,1.0,mastercard,87.0,0
102732,107.95,4,1,,0,,2.0,visa,87.0,0
102732,23.926,4,0,,0,,1.0,mastercard,,0
102897,317.5,4,1,,0,,1.0,visa,87.0,0
102999,89.36,4,1,7.0,0,,8.0,visa,87.0,0
103041,2325.97,4,1,,0,,1.0,visa,87.0,0
103121,63.26,4,0,,0,226.0,1.0,visa,,0
103144,50.0,4,1,,0,,13.0,visa,87.0,0
103175,44.95,4,1,3.0,0,,11.0,visa,87.0,0
103189,34.0,4,1,726.0,0,,3.0,visa,87.0,0
103190,59.0,4,1,1071.0,0,,4.0,visa,87.0,0
103197,30.95,4,1,0.0,0,,1.0,mastercard,87.0,0
103198,261.95,4,1,7.0,0,,2.0,mastercard,87.0,0
103264,42.95,4,1,5.0,0,,4.0,mastercard,87.0,0
103297,49.41,4,1,,0,,2.0,mastercard,87.0,0
103329,58.95,4,1,64.0,0,,2.0,visa,87.0,0
103409,279.95,4,1,,0,,1.0,visa,87.0,0
103468,129.299,4,0,,0,7.0,1.0,mastercard,,0
103486,714.72,4,1,4.0,0,,1.0,visa,87.0,0
103590,254.0,4,1,,0,,1.0,visa,87.0,0
103597,12.0,4,1,,0,,6.0,visa,87.0,0
103662,90.993,4,0,,0,,1.0,visa,,0
103688,80.963,4,0,,0,285.0,1.0,visa,,0
103698,400.0,4,1,,0,,1.0,mastercard,87.0,0
103751,100.0,4,1,,0,,3.0,visa,87.0,0
103778,100.0,4,1,,0,,14.0,mastercard,87.0,0
103796,554.0,4,1,112.0,0,,1.0,visa,87.0,0
103797,44.892,4,0,,0,,1.0,mastercard,,0
103821,824.95,4,1,16.0,0,,1.0,visa,87.0,0
103881,42.05,4,1,,0,,2.0,visa,87.0,0
103881,64.649,4,0,,0,220.0,1.0,visa,,0
104084,50.0,4,1,,0,,1.0,american express,87.0,0
104183,60.0,4,1,,0,,3.0,visa,87.0,0
104213,125.0,4,1,,0,30.0,2.0,visa,87.0,0
104239,160.5,4,1,,0,,1.0,visa,87.0,0
104320,44.5,4,1,,0,,1.0,mastercard,87.0,0
104333,20.0,4,1,,0,,2.0,visa,87.0,0
104621,25.86,5,0,,0,17.0,1.0,visa,,0
104656,482.95,5,1,6.0,0,,2.0,mastercard,87.0,0
104765,41.811,5,0,,0,,1.0,mastercard,,0
104951,51.357,5,0,,0,0.0,1.0,visa,,0
104966,80.963,5,0,,0,285.0,1.0,visa,,0
105271,117.0,5,1,,0,,1.0,mastercard,87.0,0
105324,226.0,5,1,,0,,1.0,mastercard,87.0,0
105340,1285.5,5,1,,0,,1.0,mastercard,87.0,0
105504,117.0,5,1,,0,,39.0,mastercard,87.0,0
105515,21.389,5,0,,0,744.0,1.0,mastercard,,0
105527,42.95,5,1,,0,,4.0,mastercard,87.0,0
105537,554.0,5,1,,0,,1.0,visa,87.0,0
105593,200.0,5,1,,0,,1.0,visa,87.0,0
105654,54.015,5,0,,0,,2.0,mastercard,,0
105659,42.294,5,0,,0,0.0,1.0,visa,,0
105691,100.0,5,1,,0,,1.0,mastercard,87.0,0
105725,213.0,5,1,4.0,0,,1.0,mastercard,87.0,0
105790,289.95,5,1,11.0,0,,1.0,mastercard,87.0,0
105796,80.963,5,0,,0,285.0,1.0,visa,,0
105839,118.423,5,0,,0,139.0,1.0,mastercard,,0
105877,75.0,5,1,,0,,1.0,discover,87.0,0
105878,57.95,5,1,,0,,2.0,visa,87.0,0
105883,19.999,5,0,,0,,1.0,visa,,0
105895,57.95,5,1,8.0,0,,1.0,visa,87.0,0
106010,280.0,5,1,2.0,0,,1.0,visa,87.0,0
106074,47.95,5,1,,0,,1.0,visa,87.0,0
106129,100.0,5,1,,0,,8.0,visa,87.0,0
106172,50.0,5,1,,0,,1.0,mastercard,87.0,0
106260,40.0,5,1,,0,,2.0,visa,87.0,0
106297,49.0,5,1,,0,,1.0,mastercard,87.0,0
106358,226.0,5,1,,0,,3.0,visa,87.0,0
106361,57.95,5,1,4.0,0,,96.0,visa,87.0,0
106424,107.95,5,1,4.0,0,,8.0,visa,87.0,0
106499,12.024,5,0,,0,711.0,1.0,mastercard,,0
106603,83.38,5,0,,0,9.0,1.0,visa,,1
106613,57.95,5,1,1.0,0,,1.0,visa,87.0,0
106619,49.0,5,1,1.0,0,,1.0,visa,87.0,0
106633,37.46,5,0,,0,,3.0,mastercard,,0
106704,25.0,5,1,,0,,1.0,visa,87.0,0
106729,265.0,5,1,,0,,1.0,visa,87.0,0
106739,57.95,5,1,7.0,0,,1.0,visa,87.0,0
106758,57.95,5,1,8.0,0,,1.0,visa,87.0,0
106763,59.0,5,1,,0,,1.0,mastercard,87.0,0
106768,265.01,5,1,,0,,1.0,visa,87.0,0
107050,40.0,5,1,4.0,0,,2.0,visa,87.0,0
107092,57.95,5,1,6.0,0,,10.0,visa,87.0,0
107171,6.888,5,0,,0,76.0,1.0,visa,,0
107187,418.0,5,1,,0,,3.0,mastercard,87.0,0
107193,16.95,5,1,23.0,0,,1.0,visa,87.0,0
107214,48.95,5,1,,0,,1.0,visa,87.0,0
107261,43.986,5,0,,0,,1.0,visa,,0
107538,36.373,5,0,,0,,2.0,mastercard,,0
107595,50.149,5,0,,0,,1.0,mastercard,,0
107689,403.0,5,1,,0,,3.0,visa,87.0,0
107740,211.4,5,1,58.0,0,,1.0,visa,87.0,0
107741,226.0,5,1,,0,,3.0,visa,87.0,0
107795,25.0,5,1,4.0,0,,2.0,visa,87.0,0
107796,77.0,5,1,868.0,0,,1.0,visa,87.0,0
107797,109.36,5,0,,0,7.0,1.0,visa,,0
107808,280.0,5,1,1.0,0,,1.0,visa,87.0,0
107849,16.012,5,0,,0,42.0,1.0,mastercard,,0
107900,57.95,5,1,,0,,2.0,visa,87.0,0
107997,207.95,5,1,1.0,0,,1.0,visa,87.0,0
107998,171.0,5,1,1.0,0,,1.0,visa,87.0,0
108037,47.95,6,1,0.0,0,,6.0,mastercard,87.0,0
108061,16.012,6,0,,0,42.0,2.0,mastercard,,0
108127,59.574,6,0,,0,,1.0,mastercard,,0
108197,48.95,6,1,11.0,0,,11.0,visa,87.0,0
108226,107.95,6,1,,0,,47.0,visa,87.0,0
108229,57.95,6,1,,0,,1.0,visa,87.0,0
108460,291.95,6,1,,0,,205.0,visa,87.0,0
108490,153.0,6,1,,0,,2.0,mastercard,87.0,0
108545,50.0,6,1,,0,,1.0,visa,87.0,0
108550,80.0,6,1,,0,,1.0,mastercard,87.0,0
108584,107.95,6,1,1.0,0,,2.0,visa,87.0,0
108600,70.0,6,1,,0,,2.0,visa,87.0,0
108603,450.0,6,1,,0,,4.0,mastercard,87.0,0
108654,83.198,6,0,,0,,1.0,visa,,0
108692,100.0,6,1,,0,,1.0,mastercard,87.0,0
108712,160.0,6,1,,0,,5.0,mastercard,87.0,0
108739,822.47,6,1,,0,,1.0,visa,87.0,0
108749,325.0,6,1,,0,,3.0,mastercard,87.0,0
108757,83.198,6,0,,0,,1.0,visa,,0
108789,123.5,6,1,7.0,0,,3.0,mastercard,87.0,0
108808,42.95,6,1,5.0,0,,4.0,mastercard,87.0,0
108821,171.0,6,1,,0,,3.0,mastercard,87.0,0
108836,75.95,6,1,,0,,18.0,mastercard,87.0,0
108862,105.95,6,1,8.0,0,,4.0,mastercard,87.0,0
108912,774.0,6,1,,0,,6.0,mastercard,87.0,1
108941,488.0,6,1,0.0,0,,4.0,mastercard,87.0,0
108949,240.0,6,1,28.0,0,,1.0,mastercard,87.0,0
108958,23.926,6,0,,0,7.0,1.0,mastercard,,0
109043,117.0,6,1,9.0,0,,1.0,mastercard,87.0,0
109058,16.918,6,0,,0,42.0,2.0,mastercard,,0
109088,18.67,6,0,,0,109.0,1.0,mastercard,,0
109096,305.0,6,1,14.0,0,,2.0,mastercard,87.0,0
109114,265.0,6,1,14.0,0,,1.0,mastercard,87.0,0
109129,23.926,6,0,,0,,1.0,mastercard,,0
109146,113.0,6,1,,0,,2.0,mastercard,87.0,0
109153,105.95,6,1,,0,,1.0,mastercard,87.0,0
109182,35.95,6,1,,0,,8.0,mastercard,87.0,0
109183,77.0,6,1,33.0,0,,4.0,mastercard,87.0,0
109188,300.0,6,1,,0,,1.0,visa,87.0,0
109202,15.0,6,1,,0,,1.0,visa,87.0,0
109217,46.95,6,1,,0,,1.0,visa,87.0,0
